Gene Symbol	1B	2B	3B	8B	9B	10B	11B	13B	14B	16B	17B
CD2BP2	12.36763795	13.2530472	12.14354234	13.48615279	13.31821124	12.93464498	14.05838862	13.04154254	13.08714354	12.86336443	13.78224735
CD300A	8.175954995	8.149106347	7.274546814	9.724819601	8.209426118	7.302001564	7.474509294	8.861153917	7.432692755	8.337995233	9.097906074
CD300C	9.985702419	11.78527572	11.57462759	12.64829164	11.70715062	10.47816127	7.323433688	11.40090074	10.30499307	11.49067366	11.24682388
CD302	7.302089412	9.299175535	9.144392387	9.313881059	8.87281775	8.4980855	10.1467212	10.43134803	10.58951162	10.3704258	10.05792012
CD320	14.59382319	13.22974683	13.64702221	12.39756997	12.15824548	13.32206971	12.27259096	13.98195914	13.25898214	14.23038383	13.40863168
CD33	9.556285783	8.642367153	10.09899084	9.192580586	9.065599902	7.072561843	7.25052633	10.13569486	10.21277582	10.2735811	10.33713045
CD34	9.485228446	10.13740015	8.824057155	9.125601483	9.033378883	7.995597316	7.431806645	9.356174374	9.933602449	9.062003378	8.194691387
CD34	14.45157925	14.960872	13.64423515	14.0286463	14.04540034	13.75159676	14.06006829	14.70402694	14.62182354	15.16063331	14.712893
CD34	8.623565513	10.33312012	7.039199664	10.39092862	9.881636508	9.5621677	7.08639006	9.013013239	10.53783609	10.07604555	9.404519571
CD34	12.9020087	13.08988122	12.22216921	13.02968357	13.13926183	12.58697946	13.16911312	12.81928599	13.0860542	12.95651863	13.14828624
CD36	7.022210409	9.062244503	7.133936616	7.010506346	7.194849843	10.80240301	7.240402636	8.747219813	9.811460626	9.775196531	8.300238952
CD36	12.20682094	14.29459514	8.694759161	11.91262106	12.91677748	14.14546243	12.96958521	13.4754408	14.21549561	14.13601493	12.8813158
CD36	10.23157237	12.56770803	7.705989561	10.20154231	11.46077218	13.07851364	11.54281534	11.72622852	11.91970172	12.85993564	11.76476243
CD37	10.92549713	11.711413	7.014936665	11.48990363	10.87971093	9.690984432	11.84479566	9.964879421	9.784452688	8.862587354	10.55011352
CD37	9.152187089	7.379799529	7.75656541	8.524183548	10.39092862	7.438812669	10.03645183	7.261999107	7.346475587	7.461243686	9.822252152
CD38	11.95703869	10.59716249	9.44349057	8.375461852	7.212659612	8.649856223	9.78395108	12.87527413	10.73207509	10.95755718	11.65751258
CD3D	12.40239925	10.18036102	11.73925423	10.9892534	9.19846922	11.11653273	11.39430435	11.69824772	10.84282608	11.4001235	12.09620521
CD3D	13.90306222	13.57430999	13.39444117	13.00860015	12.94375085	13.52960038	13.86345077	13.86556512	13.25413669	13.40360399	13.47611618
CD3E	10.15561702	9.368367216	9.245161956	8.675227938	9.669307482	10.83763208	9.549218201	11.35753203	9.254970913	10.00009379	11.48990363
CD3EAP	9.040446648	8.604726129	9.692824266	8.388359513	8.838524789	9.261828036	8.867823239	8.249449293	8.750192222	8.334530411	8.954890838
CD3G	11.79550381	10.13776387	9.962462301	10.13776387	7.824623131	11.29415392	8.394583957	11.42167521	10.9702718	11.01379616	11.15435265
CD4	8.920275928	7.96486895	8.812590978	7.989518612	8.787753036	8.273596693	7.872444747	8.587609236	8.488481484	9.607144401	10.26092809
CD40	6.865767747	11.00666068	10.46788151	10.16337474	11.8223977	9.698923649	11.09178541	10.99029968	6.971867538	8.868135488	9.981987901
CD40	11.82275933	11.59751242	11.88120239	11.41247886	10.42590825	10.34431155	11.24531134	11.34625587	10.68434927	11.29317955	11.17648109
CD40LG	10.7842305	10.37568659	7.390052793	10.40724065	8.848694054	10.98617302	12.39838011	11.32126488	9.214588349	10.12196561	11.50390373
CD44	8.717170971	9.807215971	9.5621677	9.223234488	11.48432783	11.38549882	8.434846096	10.85186495	10.07668928	10.36382216	11.1497598
CD44	14.53446945	14.73295062	14.59382319	14.93291166	14.40865125	14.57694298	14.80907242	14.78710313	14.61660099	14.58812956	14.68086953
CD44	12.20364801	12.58461283	13.04340936	12.32190835	12.02770045	12.27520347	12.64787824	12.42963901	13.16274462	12.38609346	11.82868286
CD46	10.14846095	10.90522468	9.500961461	12.3856093	11.02748848	10.74898691	11.14338366	10.53343904	11.46278648	11.09140627	10.25729441
CD47	10.92924946	11.57794228	11.70933877	10.98320537	10.5483323	11.67039689	11.70147804	12.62707545	12.40191694	12.69196021	13.09138743
CD47	11.99972286	12.44454981	12.25025187	10.97934604	9.922590464	12.06591275	9.431724074	12.40282741	13.48870929	12.1556056	11.66446265
CD48	10.85678618	10.19780725	9.884847859	8.692270079	10.06761182	10.32441848	10.99047555	11.49871146	9.708429506	11.09658609	12.69723981
CD5	7.376829829	7.443576567	7.668579282	7.249663788	7.348055303	7.422146301	7.368051094	7.413827582	7.810657982	7.480260911	7.39267281
CD52	12.70097284	10.96700657	8.794481605	7.93285285	8.001415899	8.288638756	9.803322639	7.743221184	11.06827137	8.059644162	11.39474547
CD53	11.91928462	12.02437808	12.1006445	12.06375382	11.23698216	11.55843082	11.72957115	12.49106984	11.89370195	12.11505132	12.20554846
CD53	10.99760373	11.22407788	11.19662836	11.36205652	9.975467721	10.67591036	10.62470871	11.41916089	10.87146971	11.0769881	11.19662836
CD55	11.02666232	11.38423936	11.78687703	11.76892446	11.48090467	10.91203659	10.10144542	11.19592279	11.4298843	11.30086091	10.86472641
CD58	12.42820208	12.17794738	12.35817961	11.59483866	12.66007565	12.12872598	10.69354844	12.28648919	12.39241352	12.3170259	11.82750934
CD59	9.898336163	9.775196531	11.25182872	11.21967457	11.294703	9.17991376	7.830058894	11.68113207	10.66483369	11.97298702	12.39206015
CD59	8.194542969	8.747652458	8.060152363	8.424977176	8.236949142	7.719952166	8.529091494	7.490002512	8.192103692	8.724519412	9.191030686
CD5L	7.416193772	7.527114331	7.524921406	7.240560562	7.391579116	7.564586931	9.447038821	7.346411409	7.692133554	7.500370962	7.220652232
CD6	12.27520347	9.683384961	9.923062654	9.754271242	11.92656764	12.39413455	10.07517328	12.44062959	9.691898935	11.86439851	12.5235327
CD63	9.266161131	9.072382626	9.529856826	9.328240037	8.268200534	9.059706504	8.916254289	8.78544567	8.796575441	8.924461934	8.705070741
CD68	8.625421123	12.01866916	11.13757756	12.28301981	12.58717389	9.254970913	10.61655513	11.84965826	10.1635591	11.12131823	11.58137362
CD68	13.06608421	9.55914718	8.089268238	9.824391731	10.34165328	9.367867569	11.10164621	11.05706821	8.366262465	13.29334597	10.62309338
CD69	7.176290676	8.220592241	7.350887931	8.178543118	8.816094075	9.164963081	9.543577317	10.202506	7.132529433	10.04646712	9.748512019
CD7	14.02082855	13.73006165	13.20473995	12.26326222	13.59472888	13.8055822	13.06520542	13.91153945	12.86682679	12.85770827	13.61061266
CD70	8.862266686	8.169204545	9.328580322	7.817409081	7.59178655	7.788048106	9.344405914	8.070960538	7.599453735	8.812189591	8.586765532
CD72	8.937715745	9.052432462	10.15932625	8.519537595	9.583048004	8.252350181	8.487571008	7.868408097	9.556947722	8.032037809	9.059706504
CD74	14.0719837	13.8819464	14.18411923	13.50462997	13.46793081	13.53959995	13.1454244	14.09496134	13.51465425	14.01566777	13.58804493
CD74	12.35944735	12.62165479	12.38865004	12.43184144	12.99232638	11.7924611	11.97267147	12.34697244	12.13590972	11.72431332	12.17107331
CD74	9.630041687	11.41723739	10.61359949	11.07899268	11.73389254	10.33488412	10.14147406	11.7924611	9.43153647	10.44144515	11.5031216
CD79A	9.363776681	10.26964479	8.323391197	7.435238143	7.460548365	9.605441875	7.412160293	9.275863727	9.791866578	7.508916774	7.915586112
CD79A	14.69237288	14.79104194	13.41934954	14.1918873	13.58972914	14.37831612	15.19092273	14.90090123	14.26290525	14.01134266	14.54399347
CD79A	7.328623784	7.315700139	7.515917936	7.336978028	7.497896485	7.449299439	7.494282094	7.242696301	7.407904767	7.124264658	7.365957502
CD79B	7.533328939	7.426985288	7.409780932	7.499333563	7.151461292	7.464959326	9.505901678	8.056586325	7.554446859	8.287139786	7.696696984
CD79B	11.06202349	12.93820121	11.42087332	9.039435221	11.73530825	11.81873422	13.170746	12.9711417	7.230591202	10.40563863	12.6451684
CD79B	13.2890607	13.93914193	12.2343287	12.99392671	13.5103637	13.23149149	14.57158326	13.79142965	13.05087606	12.62165479	13.67289923
CD80	9.702970942	7.570268768	7.959130541	9.63132243	9.06099038	9.382384496	7.381816515	8.798072552	7.714271429	8.193944738	9.024839599
CD81	14.76323511	14.94002077	14.87885395	15.19092273	14.58516632	14.73295062	15.30498667	14.89479894	14.9114212	14.92615114	14.75054684
CD82	9.797498871	10.31558925	10.66006169	11.65647482	11.33527673	11.09436843	8.348188581	10.0528443	10.61166029	9.326611174	9.315212473
CD82	7.340024414	7.888128567	7.892948666	8.168438708	9.403152316	8.567724305	7.452964273	8.234212176	7.617728488	8.648828097	8.885709876
CD83	9.794608898	9.135036873	8.663868631	8.895861529	10.56405824	8.188851112	8.376070828	9.337630153	9.778206728	10.24494761	10.36973614
CD83	12.82347395	11.61964117	11.78364879	10.32387002	12.40191694	11.58631536	10.81642065	12.28696596	11.10057131	11.49103097	11.89590214
CD84	8.752421211	7.785568159	8.889073114	8.00891855	8.195563151	8.302576877	8.161205102	8.054418614	8.727131683	8.237102053	7.570268768
CD86	9.015118476	7.105662686	7.183107197	7.051389412	8.927691718	7.219755423	7.225570306	7.074182563	7.113178468	7.008546275	7.566844832
CD86	10.29670158	11.83067505	9.940560844	12.73528651	13.10032049	10.96872356	12.19153711	12.55855025	9.827702022	11.42752017	13.01211411
CD86	9.377255391	9.113484712	8.566009691	8.429865758	10.48914227	8.416023306	9.357364255	8.263216651	8.608550618	8.267557053	7.574757345
CD8A	11.0651601	7.990163908	7.539441908	8.479775002	9.304014883	9.740209987	7.351152593	10.57233455	9.857671519	9.419423228	9.198116827
CD8A	11.32897812	9.170483649	11.14700668	9.082376598	7.414222937	10.94109475	8.091994418	12.07436052	9.81081294	11.23335	10.65483586
CD8A	9.188047045	8.201435355	9.376910356	7.746238536	9.772519337	8.684247671	8.190552114	11.09289065	8.975394238	10.71363567	11.46381617
CD8B	7.111019555	7.047271226	7.085024406	7.046144498	7.025531675	7.119292932	6.965278704	7.007696569	7.244075476	7.120159981	7.065121889
CD8B	6.990726868	7.002106156	7.101774755	7.039559368	7.128307834	7.051245875	7.189421048	7.093563334	7.02670911	7.031719023	7.052246126
CD8B	9.19996796	7.584280198	7.918145024	7.487858674	7.381911379	8.470578627	8.741176684	8.973430206	9.016301342	8.954727515	7.911912543
CD8B	9.825725037	7.419203817	7.576189429	7.462718551	7.278567779	10.51353246	10.86086463	9.489420403	7.95684551	9.101773458	8.520114244
CD9	7.709569176	8.564554196	9.963455166	10.56075049	8.616462841	9.078372275	10.83487523	7.532863093	8.23924393	8.772219872	8.309036887
CD93	12.68820404	11.9655606	11.94160663	12.62317593	11.74756394	10.90964388	12.11651155	12.46085954	13.1398336	13.74384516	13.64492383
CD96	12.58859693	11.89335187	12.12206125	11.50481365	11.02935804	11.50128736	12.6473832	12.54769835	11.80580994	12.30764083	12.43647259
CD96	13.93644369	13.77603091	13.67809188	13.1398336	13.59472888	13.7874294	14.06909394	13.63699651	13.31351885	13.38606608	13.62143665
CD97	10.79161838	10.31091627	7.303180727	10.17001141	10.47588112	9.763700305	10.06575922	11.77995132	8.210173693	11.16326191	12.11343734
CD97	9.910071471	9.954298474	10.87528745	9.385488691	9.798708651	9.73687743	7.324740602	9.302920781	10.5036777	9.943632501	9.493111386
CD99	7.531137099	8.032503758	7.325638184	8.669182075	9.4014771	8.305318532	7.39412103	8.5703851	7.324212711	8.027242049	8.768021554
CDA	13.09795526	12.67030074	11.45610216	10.2373361	12.20598551	12.07816444	13.35339834	12.51628763	12.37685791	12.71210584	12.46598029
CDADC1	7.540244799	8.399720672	7.803151517	8.145339459	7.377897609	7.473119046	7.881443756	7.383881533	8.807963417	8.436646083	8.171908778
CDC123	13.30442303	11.88640077	12.89327863	11.93941168	12.16437928	12.39887472	7.158253351	11.7901245	12.58328635	11.55019579	11.97914153
CDC14A	12.89598622	12.43800851	11.78608403	11.17352424	12.15476539	12.30717503	12.22929225	12.56269138	12.76795285	12.22405262	11.70501346
CDC14A	7.044546306	7.087493789	7.085024406	6.941645413	7.048712773	7.097982782	6.990927649	7.001909987	7.226284248	7.023206161	6.932647627
CDC14A	7.748047076	7.728361904	7.737761207	7.536679755	7.949458495	8.061697134	8.107773021	8.271240143	8.428254996	8.094797435	8.673172844
CDC14A	7.090398372	7.088440211	7.179524853	8.016892981	8.626961966	8.366262465	10.4521065	7.065829615	7.182444911	7.10050423	8.010181019
CDC14B	9.082720089	10.23157237	8.775366124	8.605856468	8.054724556	9.265640217	9.535583471	8.762984035	10.46837572	9.769915292	8.712917937
CDC14B	15.07330329	15.36184267	14.95662893	15.45681414	14.98203267	15.11201068	15.28473283	15.0964903	15.38919747	14.77603117	15.05051707
CDC14B	7.740057991	7.526270723	9.633797379	9.5285632	9.542657411	7.623501732	8.155213943	8.118022078	7.770488948	9.356572785	8.642367153
CDC16	14.01134266	13.92424436	14.20498983	13.53029011	13.69204478	13.74724775	13.87359071	13.95502723	13.74602289	13.87020078	13.75685381
CDC16	13.18937754	13.03330438	12.48253501	12.37222522	13.17749559	12.89506314	12.79292257	13.24213882	13.36782282	12.93154963	13.44673967
CDC16	14.00253961	13.89654876	14.10857479	13.6750358	14.21549561	13.81691678	14.06190638	13.93173005	13.8113935	13.75899498	13.60935221
CDC20	12.42192429	12.29689612	13.15234262	12.84005596	13.39690017	13.04045284	12.17892576	12.13779918	9.25248322	11.24376321	11.92147397
CDC23	12.0807591	12.57132717	12.19153711	12.86216806	12.7853722	12.75101708	12.91103023	12.44380455	12.58495487	12.21176321	12.47278142
CDC25A	10.85186495	7.042317457	10.63139831	8.579734031	7.082745566	9.587175467	7.344493973	7.134389547	6.999266398	8.219494911	8.407852355
CDC25A	7.466569734	7.502326701	7.967800037	8.349602752	7.3940891	7.515809459	7.549164261	7.4324146	7.503867333	7.442022017	7.315244767
CDC25B	13.56517003	12.99973843	13.72046729	14.02273102	13.00665236	13.27145661	12.94529527	13.32370852	12.61819419	13.35946961	13.71028328
CDC25C	12.34555609	11.03303495	11.40842523	12.15087825	12.29140759	12.55432131	7.183152386	10.68756203	10.05319866	10.6341562	10.38770231
CDC25C	7.785230777	7.492050396	8.407528468	9.265226007	7.893673698	9.257425318	8.063020843	8.858786718	7.605295421	7.679371792	7.348018079
CDC25C	9.337220884	7.135727906	7.285405433	8.963057998	7.249953558	9.315827248	11.21115991	8.088011254	7.158868185	7.330313898	7.268876053
CDC27	7.545695708	7.425633417	7.767012466	7.358068699	7.59178655	7.506203129	7.53648841	7.395001617	7.53785436	7.418797531	7.324315538
CDC34	9.119747464	8.291084266	9.602476558	9.593809351	8.923250084	8.787400705	7.094501025	8.795063281	7.148479756	7.856108097	8.251087768
CDC37	15.79569681	15.75687091	15.88825675	15.9769469	15.73516683	15.90497245	15.9769469	15.92794643	15.79569681	15.80905909	15.72403083
CDC37L1	9.587943178	9.506060912	9.517045996	8.573669945	10.18296135	8.386396747	8.660255613	9.373972638	10.67843028	9.647449815	9.737692306
CDC40	11.03545793	10.24647961	10.33488412	9.72296452	11.29782302	9.720148051	9.886741956	11.38621434	10.70938027	11.51837882	11.88158928
CDC42	11.85762834	11.39862099	12.20441756	11.6597605	12.0614584	10.66787855	7.168384564	10.93537562	11.68191698	9.483165386	10.09108612
CDC42	7.57718352	7.659467052	7.360571712	7.50899719	7.471021467	7.460373891	7.431806645	7.505724272	7.974245438	7.354271602	7.256879837
CDC42	9.280390906	9.545039756	10.01334637	9.378544546	9.984047525	9.752550213	8.818899338	9.726292612	8.981788328	9.552255205	9.792561074
CDC42	7.098096669	7.053912431	7.22287246	8.933445037	7.036546469	7.061148798	7.136123001	7.093201918	7.035071785	7.041198415	7.702848412
CDC42BPA	12.88597422	12.42082436	13.43418683	12.90910788	12.88342478	12.93981204	12.49610402	12.53990596	12.80789933	13.01956713	12.59394883
CDC42BPA	10.51740405	10.8117149	10.20399046	12.28120484	11.11762186	10.9159717	10.87427238	10.15119635	7.441702464	10.5490291	10.9045025
CDC42BPB	11.00420193	11.21527775	11.44514921	12.35862395	11.18136477	11.54620687	11.76930785	11.35426247	10.65076775	12.10904217	11.18389099
CDC42EP1	14.59215236	14.22743527	14.57158326	13.25957316	14.24047365	13.29275018	12.8254124	13.49752623	13.77154201	13.67585017	13.83649857
CDC42EP1	8.006731925	8.546409572	9.315352699	8.536707578	8.495339241	7.470014676	8.822012408	7.385652154	7.79273827	8.050751673	7.861969473
CDC42EP2	7.533328939	8.475986551	9.839765159	7.982635305	8.706299525	9.847955285	8.192103692	9.16603422	8.156176107	7.816143185	9.188355714
CDC42EP3	13.81436215	14.07108946	14.22943987	13.7311855	13.81915374	12.87579561	13.85754458	13.44504525	14.29054477	13.563062	12.98896734
CDC42EP4	14.63347064	14.3547493	14.56757409	14.05504118	12.85623723	14.78140962	14.15567671	14.96984483	14.63686689	15.21676825	14.50115333
CDC42SE1	10.92698443	10.05536633	11.03519296	10.83916019	9.67934399	9.884672377	10.48184425	9.897176846	10.19842843	9.982846078	9.236437518
CDC42SE1	8.459395826	9.356572785	9.106819951	9.449268448	9.022402685	8.686615213	9.879663291	9.318455616	8.259250428	9.059548606	8.905331574
CDC45	13.13804634	11.04684818	12.09089632	11.24213522	11.85471385	12.08515664	7.986326221	10.85446274	9.881306709	10.61257061	10.68106698
CDC5L	10.23117586	9.709055498	9.969595895	9.314549642	10.73912956	9.609551378	7.597274808	9.999424623	10.34936568	10.14425027	10.3358663
CDC6	9.063701224	7.330113314	7.346672522	8.073389254	7.187302813	7.284974566	10.40842644	7.284088589	7.34941143	7.138157253	7.170999921
CDC7	9.883489489	10.30093275	10.28362681	10.5811803	9.259952689	9.70946668	10.16061395	10.03069498	9.856075612	9.540040403	9.832570474
CDC73	8.18987938	8.467301975	8.68481328	8.505549181	7.932156277	8.431995518	8.305449773	8.233125665	9.02090353	8.018568034	7.850214081
CDCA3	12.2943255	10.76587281	11.08604447	10.07641901	9.208081994	10.90750948	11.21744475	10.15949602	9.760691432	11.11976276	9.803713137
CDCA4	12.15004318	12.34536045	12.54303987	12.53441468	13.09521369	13.05087606	11.90515439	12.42530503	11.48201933	11.85400072	12.86380221
CDCA4	12.24050822	10.59829485	12.36285904	9.593809351	10.33506384	11.7901245	9.768719172	10.8199865	12.01474439	11.57059169	11.26638109
CDCA4	9.935276695	8.539743716	10.48674725	9.57672452	8.799519554	9.273835368	9.283766139	8.452963895	9.483549523	8.90879334	9.002136255
CDCA8	7.668167633	7.44126591	8.069275978	7.301676912	7.660559922	7.653902871	7.623176028	7.461082681	7.705403897	7.51268776	7.448303079
CDCP1	7.318679131	7.346742341	7.572051201	9.620250492	8.248902646	7.421439003	7.23295221	7.339522476	7.498485177	7.387640456	7.943838679
CDCP1	10.90485468	10.68552717	12.6934912	13.05773953	10.99760373	11.56067431	12.46512919	11.71881267	10.63639474	11.46876911	11.11823818
